50586	9278	10
28676	6684	9
9	9827	17
28279	9022	1
103	5515	6
4143	8043	9
463	139	22
2429	9325	0
15673	3416	4
14	8357	12
126	491	16
142	7598	8
9936	8437	7
20975	2071	0
399	7638	8
2100	9244	6
2156	1127	30
4765	9433	11
355	3708	8
2654	9031	11
12	6286	14
12	1517	1
49049	8890	4
191	9565	31
2303	7080	14
11109	1279	3
13267	2225	29
2480	3076	1
102	2543	5
169	6506	25
423	2515	19
7847	3104	6
9	4772	14
9734	8066	0
277	7321	5
38678	8817	26
113	3650	15
101	3713	4
3248	7112	16
1588	2623	8
12913	395	5
704	8908	29
711	8339	10
2276	8415	1
9632	7396	0
174	5841	12
103	8936	19
5305	3255	10
6004	4558	14
475	5253	2
12	6311	8
2542	7501	13
102	3145	23
123	9527	3
34472	7854	17
16245	6827	11
570	6075	12
833	5762	15
104	829	0
31860	1381	1
20645	3312	5
37750	7530	2
7350	3685	14
101	8835	6
136	5404	0
31659	3756	2
389	3796	20
102	32	6
18098	4547	4
12	5419	5
127	1410	2
210	4143	7
43404	2128	4
3672	4484	13
11969	6768	9
176	1073	2
114	8811	5
631	8708	14
33773	5963	9
14	259	17
1606	2877	4
9	6402	9
46649	2822	15
28642	2771	6
37501	8534	8
2283	772	10
42664	5811	2
493	643	1
141	7113	2
123	1785	14
34826	1944	13
50289	7686	31
101	7136	6
22296	7990	7
1015	8877	5
101	1667	9
101	4614	3
44230	1892	30
101	906	11
101	1092	9
104	1140	0
5400	9144	2
14	7398	8
118	5698	3
5934	4326	0
12	7465	8
12	6887	10
601	2980	8
51499	5507	3
145	8070	5
297	1680	2
1067	5162	5
142	4683	1
18042	1257	3
104	5724	2
13516	2022	5
1448	826	3
8	1382	10
652	3934	8
102	2950	1
7821	757	4
105	3889	3
113	3304	1
45	9534	11
28746	4323	9
5554	2155	21
3542	6341	13
28029	2918	2
9	3437	15
42912	1478	12
9	6959	5
11051	7248	2
40427	3558	16
974	9742	3
879	1565	4
34380	3021	3
9010	2972	3
166	2062	19
843	5775	19
1625	5209	15
42990	9171	15
12	5858	1
12	6669	6
209	3759	16
3744	9063	1
111	7293	4
7351	2669	27
2205	2297	7
12	5099	3
40089	9505	22
5174	821	12
250	108	25
103	5292	4
7196	9080	10
14	7883	4
23117	4229	0
25693	2490	10
101	9730	22
101	423	7
12	9830	16
12	6017	11
153	3161	18
45864	4460	4
1737	1923	4
9373	1417	9
34824	6198	13
31070	1171	16
4747	7365	18
18282	2664	6
29319	4274	12
31339	8033	35
404	6462	3
41918	5418	13
12	8717	12
8	4937	14
23468	1648	21
9	8331	5
1941	2291	12
747	1561	17
5275	1430	19
5866	202	21
39333	333	16
12	2558	33
14	9154	12
4093	6568	10
12987	7158	1
3620	1990	16
42936	4948	19
101	8809	10
9	5347	10
42177	5957	9
102	2323	34
103	8480	3
5309	6558	9
115	3524	5
18945	2907	14
14	1284	23
110	6388	8
106	8089	19
9957	8105	10
501	2096	3
174	1975	8
1561	5383	7
8	5071	24
1215	7781	6
46468	1497	8
189	5750	2
46637	2615	17
12	3499	4
12	7207	12
1806	9713	16
12	8394	12
594	2477	11
13667	7115	37
13766	8907	7
111	830	18
18215	2561	8
9289	8443	7
19534	8729	11
469	7682	1
16	2313	9
12	1929	16
1168	2846	7
499	1426	15
108	8858	1
8987	2888	11
126	1891	31
452	2380	0
8452	1420	14
1023	3768	7
1820	3267	4
130	5159	4
4836	9752	14
32554	4520	28
14603	523	3
1631	1012	3
42110	5049	7
14	5230	18
45627	4147	4
630	1195	6
618	4166	1
24236	8210	2
121	3546	13
1316	2614	2
113	8780	12
24863	9227	16
130	5856	4
677	5402	7
6573	1845	14
12	3040	1
5399	9522	3
14	2443	11
101	3146	5
103	5550	1
155	6363	2
26733	3655	9
45749	1580	1
908	9722	4
715	4892	9
39864	2054	8
3899	7324	3
1059	3607	10
6614	18	14
21306	9674	18
14	271	16
13183	7727	11
16963	8270	4
129	2152	15
272	9655	13
2055	5319	8
1852	8540	38
314	4159	1
35852	3170	9
14	846	6
101	9956	27
119	2204	1
265	9186	0
105	5363	5
822	1973	13
11707	8729	17
107	9207	12
1629	4663	5
122	6680	9
128	4810	17
511	279	8
12	4718	4
32049	4454	2
258	3321	16
49782	4312	1
494	3701	1
23945	1046	7
1602	3966	2
126	6565	14
101	2790	25
110	9470	17
39966	8892	14
12	8838	15
603	5743	16
6110	7921	0
12	6565	13
39145	5722	21
4184	1925	28
17712	3322	10
14	6250	13
27723	1260	9
1980	5633	10
837	5938	1
25297	5592	0
601	4591	8
3039	5035	29
45093	1993	2
2071	2840	8
2314	9764	3
24358	162	10
101	876	6
2427	7443	37
35668	4292	3
632	7680	16
14	6699	27
1176	1778	4
14	1130	8
3161	7115	30
14	2400	19
30982	1600	9
35413	3631	9
131	3715	1
14	6055	22
11095	9404	11
101	9295	1
14	6984	17
37970	7183	3
14	5698	10
101	6306	1
147	4186	5
47643	2434	26
8109	3985	8
7393	3552	3
129	6414	11
102	9414	4
2695	7568	5
144	4735	34
2298	5513	9
13526	8092	7
129	2754	1
5161	8565	2
38808	5170	10
14043	2093	5
1857	2580	8
13002	4417	11
3081	1935	2
30746	3121	16
990	1204	17
3790	2384	3
907	8373	0
35478	3060	13
3400	2515	0
31813	2675	14
117	5090	2
29593	5985	9
9811	5195	4
16098	642	11
102	5408	11
7959	1667	2
14	6354	34
27672	1928	31
2993	2855	1
2677	8861	6
19493	368	7
118	6638	23
4858	5865	8
362	7180	5
30319	9093	12
102	6316	6
4846	4666	12
8	4199	19
51682	7205	6
43741	4366	9
49734	1570	4
39767	665	17
9	3873	12
9	7853	4
266	106	11
2821	2961	0
101	3687	9
14	5829	8
830	8186	23
6664	1255	5
14514	1353	22
493	688	2
12	8917	23
12	5372	14
8	6320	16
12	9499	21
5235	3689	10
265	9235	0
34272	9040	9
753	6048	1
235	5498	18
811	3416	8
319	4386	0
16	5653	6
1712	1163	21
44070	1788	11
21787	3032	0
680	8097	1
32071	3299	17
533	9994	6
101	6997	19
731	2433	0
113	3540	18
1131	4704	0
14	2355	11
182	5942	14
101	29	2
28855	4057	7
898	6751	1
50413	4148	21
3461	5891	10
12	1975	6
47792	3453	10
12	3222	3
47842	8121	10
1368	1174	18
1368	856	16
7056	76	21
10264	5128	4
102	5490	7
1332	1133	17
3014	214	10
263	1733	20
537	6368	21
14	6939	9
148	5165	15
31627	9618	6
323	7191	1
43071	1178	7
8735	4593	13
8197	2701	2
36186	3424	25
14261	9630	17
1232	3698	16
35049	917	14
8	9434	18
170	5432	33
14048	2322	4
148	9839	10
14	5201	16
5563	1635	12
102	8119	10
6900	4293	3
802	9551	5
6124	225	7
30229	4602	16
46624	8395	9
5547	2753	9
3236	3827	8
6270	1334	5
14	7699	31
103	7856	6
4969	4688	23
108	8290	3
2672	7333	23
4261	8446	27
3566	6209	6
171	5896	0
8	6484	24
51197	9887	15
8070	4168	8
14	9609	38
111	8621	3
101	7773	5
332	3750	0
101	4786	2
101	6547	7
5831	7628	12
14	5782	16
423	7949	10
12	1840	4
28194	5912	16
12	5977	16
134	8512	3
14	2810	15
1998	4624	9
202	2048	6
102	2172	6
223	1943	0
173	9997	8
111	9517	7
342	7216	1
204	2889	15
244	2145	21
105	36	3
101	7443	3
634	5170	19
14199	3272	9
40418	5673	17
984	3611	5
12	7188	15
12	3480	7
783	4329	2
42555	9471	26
104	2470	0
119	5641	8
101	9017	3
846	2392	2
2140	7863	11
1487	7294	1
28009	8578	0
12	2071	19
209	3292	17
5789	4253	8
158	5892	8
3617	8209	11
14	1234	8
7544	1600	5
101	3580	1
4919	1701	20
582	9123	6
166	9079	6
103	8596	2
108	9317	5
15922	5217	18
113	1118	13
14	3507	15
14	1682	10
105	5445	1
454	7649	1
26044	6608	0
3959	9149	1
10006	7426	30
9	8547	35
24800	3492	1
179	9880	0
4404	1492	1
30805	7124	2
33254	1536	5
2179	779	2
5289	652	2
470	3475	1
8621	9075	18
8235	4302	8
12721	5506	5
12470	7122	2
9582	6634	0
616	8637	12
12	7005	15
1990	3944	7
12	6840	19
11566	4678	8
346	895	11
102	3670	12
40730	9828	6
39	7490	12
877	1952	14
102	7294	14
1892	560	20
3223	4954	4
5	2028	32
12	596	8
274	6180	5
5574	8418	12
4616	1143	5
26705	7807	0
120	3233	12
12063	1833	14
158	7236	2
24864	8313	19
14	4884	17
28329	8723	20
3928	4019	1
12007	4525	16
47456	9003	12
5025	3164	19
12	3577	8
16	2493	8
2286	3410	6
50665	7722	2
2857	6886	27
19641	2507	7
225	2252	2
12026	2034	3
101	3641	4
352	105	3
222	5337	1
2016	2812	14
14	542	15
50371	8977	17
115	4945	12
243	1575	14
12	3902	8
39700	1594	14
9126	3528	0
102	6709	11
4196	5440	12
141	9848	10
196	9594	6
40261	242	5
104	901	0
12	4124	17
15148	3131	5
7964	8488	5
33050	5668	14
4662	6697	28
1596	7257	1
6112	5071	23
32945	7342	7
3181	2166	5
891	6817	22
104	1547	0
101	4217	3
8	6622	15
12	5522	17
1433	2682	7
135	7042	0
215	1463	12
101	5139	11
182	1270	5
605	8297	4
3199	8347	1
182	9592	10
51442	9913	10
21898	6480	8
12	116	17
130	2771	2
3339	3708	10
2586	8007	6
28919	7369	12
150	9095	10
264	4599	0
904	4063	1
16017	9746	8
42340	9207	15
1028	2525	17
631	1439	9
344	2899	7
720	1785	3
1924	9750	5
127	1561	10
137	8495	11
6031	5752	0
12	6751	10
24929	7079	10
117	3672	2
40063	5782	13
14	3127	28
134	4516	9
499	1218	6
104	1228	0
44101	2192	15
28902	9319	0
4938	8491	4
199	3703	2
2413	7061	0
3182	9973	1
105	7499	13
29536	3536	4
2226	2773	4
9590	6653	0
200	290	14
460	228	14
14	7034	6
32196	2496	7
10903	1718	7
103	5843	4
1404	2145	5
50579	8638	20
947	4303	1
3487	52	2
9	9887	25
22346	3493	0
14	5588	23
14	9213	14
5662	435	12
40299	5432	28
33080	6237	5
29059	4839	17
119	640	3
14	9972	12
999	4784	12
1707	9631	8
35901	7741	2
12	2650	4
12	3476	6
42290	1764	3
649	605	3
6272	1240	23
47403	3551	14
9	9753	15
32320	9713	30
132	4195	21
612	5144	5
12697	8286	19
10997	2277	6
24458	4908	2
101	863	5
103	6843	1
157	6446	9
1104	8863	4
7461	2843	5
158	5448	11
3878	7241	7
158	1220	3
34889	219	5
48046	7319	10
111	6475	4
102	6523	13
14	9396	14
881	2918	7
164	536	11
14	2517	6
22829	4046	7
12684	2441	13
114	4510	16
688	5529	0
41053	3206	13
46134	8474	16
145	6102	4
7839	7971	23
31078	447	5
2432	418	22
13964	7432	9
12	8306	12
12	6993	14
24956	4651	13
50942	4118	21
1142	2969	20
1487	5681	27
7980	5920	4
381	8415	25
1304	5510	14
2244	1535	15
12	1430	11
102	4472	20
120	164	7
601	663	3
133	5391	5
111	7234	6
102	7100	13
129	4536	7
102	9908	17
1016	3798	3
4608	8994	13
15434	9999	7
5549	7010	20
14	1113	11
14226	2449	5
1253	7729	4
103	1274	18
585	608	1
2303	3637	4
41238	1897	9
11590	6652	8
324	7830	15
11264	6909	4
116	9652	12
9328	8237	22
643	6854	2
14	4658	7
21344	2890	0
7966	5451	12
45505	6467	8
3959	4445	1
4401	6355	0
14	326	34
12	6813	20
1120	929	1
101	6328	4
4037	5685	5
450	21	2
14	7324	22
46530	3258	6
32707	1387	1
2754	5396	17
1199	6105	17
479	2688	1
101	1008	21
7374	4628	7
28936	776	16
101	4446	1
14	4788	17
21248	3874	5
14	4055	30
14	2073	28
1354	8607	3
24178	7879	7
1416	3792	2
540	6724	20
40900	3256	9
40237	1896	9
11641	5222	7
2479	1495	33
15495	4062	3
6407	1952	11
178	4890	8
3825	9286	3
37434	6907	14
188	3817	15
14	3635	22
6320	9866	4
14	4944	25
39	131	6
13947	6867	16
150	9228	20
8358	6244	14
110	2414	4
7288	6537	4
131	1691	9
35171	2934	1
128	2866	11
2712	5678	20
141	7090	8
14591	3175	1
104	1388	0
992	7306	3
14	9949	10
7933	1657	4
2134	1	6
4618	1339	18
125	9272	9
27912	4256	1
4	8559	9
9981	9509	0
2393	7260	12
17704	2495	14
13501	7915	26
32769	9732	12
521	5427	4
42111	5668	10
14	959	27
119	8999	10
38242	1211	7
1922	9628	6
11140	98	6
2636	483	8
102	4881	16
1691	4565	6
31326	4111	12
37844	3261	5
2145	1292	16
31019	6160	7
101	2357	24
429	8771	24
1314	4708	10
101	5206	23
27918	8452	0
14	9819	28
783	3048	14
8753	889	6
233	4474	19
101	4759	5
101	4084	10
9908	810	21
20023	5934	2
14	3102	26
39	4898	2
6756	3522	8
109	6308	10
50077	4460	22
7303	6412	9
123	1803	2
4070	8471	13
9400	398	21
12	2142	14
12	6610	6
801	5616	18
1863	8962	2
14	9456	6
51087	1411	6
12	5039	36
6779	4127	7
37334	8605	13
27776	4325	34
733	9805	1
48257	1537	13
305	7166	8
210	1212	9
8750	560	16
10434	20	23
35297	9508	14
29325	8165	10
102	2512	7
8	3089	9
444	9672	4
4493	1840	3
111	9039	4
1122	18	2
14	6526	12
113	7292	9
14	4703	9
14	3900	6
119	800	3
12814	4993	10
14	9144	18
4690	5128	6
14	9619	12
101	2840	20
334	833	16
117	5659	9
245	5423	1
8195	2215	9
190	5345	0
2983	3257	11
124	2184	3
183	9525	10
153	5326	3
25941	6641	15
128	4917	8
14	6097	9
5065	7589	13
49919	7601	10
101	2392	22
747	3842	8
298	4363	12
105	108	10
12	4560	11
30868	270	3
24885	6337	3
40191	4925	10
531	8902	0
6533	4513	6
29955	9731	0
957	8084	11
12	9002	33
48923	5842	18
443	8585	4
16225	99	14
115	4984	10
103	8959	3
16	2899	14
34943	7977	5
12	5562	3
16	693	11
17756	3322	7
7911	2408	2
12065	7112	1
103	4154	4
14	3025	12
234	7061	2
12	2490	6
4309	8193	15
276	271	10
703	5977	13
8805	6170	11
12825	8759	23
628	4472	22
4964	6858	12
2685	2233	31
448	4253	20
121	5865	22
12	5105	6
33126	8740	25
7371	7771	11
274	6157	3
1228	927	26
9872	501	5
40594	3774	15
262	3054	21
102	1786	5
13140	651	2
2368	573	4
115	7069	30
14	7312	23
101	537	8
778	8899	8
39553	379	15
324	8659	4
1145	9975	7
473	6711	13
3705	3984	22
437	9912	6
8369	248	11
796	2961	7
12	4406	6
16	2548	21
102	5553	13
14231	2549	11
12	2686	23
12	9978	3
1850	8562	0
104	4806	3
2758	3984	18
2086	1773	0
101	5432	8
5565	7052	7
101	4883	22
279	3598	0
9279	925	13
3120	8341	2
48635	4008	14
23325	4291	0
1763	2199	4
109	1090	2
1887	7396	13
47877	3164	5
4492	4592	2
523	7538	6
14	2545	21
103	1469	11
3567	5838	13
10560	8109	2
215	3096	20
107	7682	12
217	9727	22
119	98	4
14	4381	14
192	6098	7
14	5617	16
31005	1853	7
7103	3727	8
119	2436	1
41221	1300	10
12	8727	9
213	6040	9
101	6480	13
366	9565	26
14	3357	11
2789	5794	14
39506	5186	9
2040	7492	6
12	4529	4
25835	6465	0
102	3995	2
204	6921	29
3852	9592	7
2699	2675	3
5229	5969	18
12	3062	5
14	2461	15
34244	4784	9
5636	4672	8
106	5326	9
1242	7654	9
128	2743	12
38155	676	36
767	1443	9
14	3667	13
101	2962	3
38377	2800	9
1943	1798	18
13985	9454	12
12	7696	5
149	2436	2
1378	5744	6
102	9405	14
12	4152	2
124	7522	2
4330	3251	0
968	270	0
1839	3479	17
9	5269	21
106	75	3
14	9787	7
4797	6790	13
1276	4353	17
108	7777	5
8424	3800	5
1612	3452	11
43073	5488	7
101	8286	3
33760	1169	13
502	2655	14
11146	4874	15
14650	5048	11
49846	4691	18
32549	6883	2
390	1869	6
105	7427	4
43687	4279	9
102	3603	16
20035	7950	6
14	8209	13
293	8895	1
108	7776	17
42684	2420	23
291	9784	10
1468	4696	0
6200	2664	1
1109	5307	6
102	2681	24
541	3187	3
41466	5706	12
123	1920	1
8	5360	7
48908	7961	13
12	9652	5
31449	625	14
101	4536	12
337	9631	24
7892	6757	5
3130	997	12
10922	9089	6
284	109	1
46258	5810	8
3014	2749	3
23058	5396	18
37237	7061	7
14	6925	34
14165	8355	19
116	1912	4
451	9048	16
6519	2563	18
457	5807	4
21532	2905	2
17675	8616	10
1908	3038	15
21927	7213	2
390	2405	1
19118	9921	1
2669	9327	2
31712	3792	5
27392	8111	0
24799	2225	18
900	3081	6
14	3302	8
509	3434	12
135	7195	0
12	9671	20
3575	1573	5
1503	6911	4
101	7361	6
22928	4115	0
101	6112	3
39581	1457	7
1248	7771	19
1352	3805	23
238	6542	11
466	366	5
51307	3857	12
339	6926	5
104	853	0
15659	4812	13
128	5607	16
2336	6345	7
34144	6919	1
2058	4592	3
6532	703	2
1829	636	0
40271	1911	33
33484	8992	24
2855	5965	0
17934	8247	7
1715	6430	7
9	7425	21
119	3794	10
6873	5179	8
5873	5689	2
102	2921	3
125	9835	1
12	1231	13
11747	5562	7
4288	648	17
10276	696	7
614	1029	7
1704	9322	4
33361	8392	14
2145	1433	12
103	8262	7
14	3169	10
102	8803	23
130	2563	2
12	7202	2
48634	3001	11
14	4931	19
108	2930	2
108	6910	10
338	7778	21
32315	8068	9
129	1863	3
180	4934	12
102	7375	1
12	5728	13
112	1839	14
7623	6631	17
12	34	7
167	2892	19
102	3972	9
104	1052	0
1142	9923	4
101	1068	9
140	8039	0
3876	2048	3
101	9634	6
14	5706	17
101	519	23
738	9212	12
6745	9845	12
105	1144	6
203	883	8
5243	7970	2
103	1217	10
4786	8770	29
5393	5036	22
40982	2441	3
12	4832	9
885	6637	9
8	8009	11
3062	9405	25
41679	6555	5
9185	4657	8
14	5345	11
37836	752	7
4236	8939	1
102	7194	32
270	2089	8
1759	4156	19
105	7294	17
24086	8525	5
25173	2733	3
42318	7451	18
13879	3553	13
7982	7326	15
11725	1731	9
113	5513	6
10667	9405	13
103	3689	9
14	960	11
168	3717	1
1805	1822	11
1228	8043	12
471	3947	4
8	2152	11
7024	6283	5
230	4593	14
3662	6614	21
2627	2442	7
26612	7648	0
18424	2685	7
103	290	4
37373	4564	4
897	6012	2
11626	6407	30
182	8844	4
8	8547	11
12	9742	16
102	6223	5
130	6026	1
30969	7214	8
2191	1760	15
106	8055	5
196	3147	10
9	4541	37
173	8145	3
4172	8158	2
111	5840	9
110	7573	10
14	2884	16
408	8797	14
4141	1020	4
337	1962	22
9	9353	13
7545	4788	16
2257	4017	11
2545	8570	5
8692	3973	20
12700	471	5
12097	5557	9
9776	39	10
342	1025	15
111	20	21
1207	6007	0
101	1891	27
11098	7533	7
250	8424	8
8337	1925	11
9	4199	20
164	7981	18
47983	3038	13
216	3747	3
125	5002	8
8840	675	0
2254	5367	8
101	6209	2
14	7552	12
26236	3705	16
104	6257	11
101	9388	2
117	7916	3
14	1582	16
16910	9754	16
33678	1439	8
125	9070	2
667	5524	3
1329	3797	2
1944	3497	9
50602	2968	7
1020	5364	15
40693	5885	7
2325	8555	10
124	987	3
2868	7973	6
13114	9111	3
1553	5238	3
23486	8637	13
6604	2383	6
102	5538	7
8	4195	9
2	1214	7
2859	6323	0
2058	4604	2
30703	4642	5
2885	6944	15
14	8424	11
14	5924	14
28491	6979	14
12	4737	6
44478	1718	11
469	7341	1
10314	6947	3
30956	8476	7
8474	7203	2
119	1535	14
2240	8684	2
8172	3275	4
1308	936	1
11008	483	3
17	9963	5
24865	3266	2
6413	6065	21
5359	760	1
14	5824	6
5568	4335	7
1626	9628	19
115	6118	17
6239	7491	8
124	1170	3
1451	8394	7
256	5301	7
23611	4469	0
415	9482	6
424	8759	6
12210	4580	7
39655	6392	11
1959	5111	15
796	5097	20
37895	7758	11
8310	804	1
13	5206	22
8356	856	1
27218	8510	0
30220	543	11
7565	2269	12
45	9748	12
12	3364	29
384	948	9
19324	3664	4
27831	8394	0
112	7566	2
12	7501	9
299	1310	19
23733	7008	8
114	4974	9
130	4132	24
38152	2879	34
134	7731	5
36371	6544	7
133	3696	13
237	8842	0
18688	7385	24
536	9874	4
4971	4294	14
26907	5918	14
14	3648	7
35922	7660	12
5139	110	8
10991	9869	5
102	3270	14
12	8166	19
48210	2607	19
43507	2467	32
33954	9867	26
14	3023	19
2438	6748	7
160	7229	1
3189	9712	1
14208	7372	5
12	2560	19
46150	66	13
36445	8698	27
14	5653	39
15159	6747	16
690	8546	0
102	9967	18
109	5431	12
153	8952	17
8	4809	7
49119	3956	13
14	1026	8
101	451	6
856	3206	18
254	8485	14
339	8268	8
14	553	22
155	5458	1
116	2028	12
116	5728	4
48202	4603	1
102	779	21
24803	4897	0
112	7113	6
2627	7086	4
27975	8516	0
352	5786	6
104	2422	0
10	9803	7
7184	700	12
137	9233	16
3785	2743	20
6881	3395	6
12	999	2
20492	5127	13
112	2053	12
16633	212	3
7173	1393	9
101	6794	3
14	5028	10
9897	9592	12
118	8583	9
101	7904	11
6563	7427	2
4963	714	32
32711	6360	6
12915	3647	5
45	3286	8
42297	5849	7
39	8797	16
43123	2108	13
101	2661	1
1063	5725	6
48720	2938	2
34697	7604	11
16843	9963	2
10	4039	5
118	2543	3
101	4397	16
14	3649	19
5463	431	11
776	678	11
5052	5080	15
11652	9756	9
4201	8352	14
30444	7910	2
2132	472	5
2317	8458	16
7404	1195	21
1264	7728	15
742	9007	8
17868	2860	8
18519	9100	22
36656	5455	11
12	197	30
102	6340	6
1848	7690	0
9570	4427	1
102	3939	16
37555	305	11
148	4755	13
12828	157	9
14	7054	21
22478	2899	3
12	2600	1
9495	5758	2
145	2183	12
143	6916	8
104	8403	4
1576	1916	3
162	6083	0
101	6693	19
1045	435	4
392	1482	13
121	6963	13
13170	2640	4
202	2745	2
124	5466	3
109	987	2
23961	4142	6
24685	4857	2
633	1161	9
393	8773	0
1843	5782	0
7059	5249	9
114	6638	24
12	2891	11
103	3084	12
2881	9800	0
14	6893	31
126	8462	14
3717	6454	1
8087	7211	1
14	1643	12
50808	2266	22
6794	2257	3
449	9506	23
114	9895	18
102	8457	2
5415	4925	1
33082	4980	2
833	3884	3
257	7539	12
119	2515	3
101	1984	10
3957	7455	7
108	1718	6
12	6092	12
44267	8871	9
12098	9762	17
817	5094	6
109	6921	32
12323	7310	5
168	8293	4
5065	8575	20
22037	3574	1
109	1170	2
1284	8267	2
4896	1989	17
2302	3170	17
163	9032	11
25380	5687	0
987	3831	5
7732	2311	1
42051	8957	6
6406	9275	2
2136	4163	5
2127	1895	8
9	8482	10
2006	1928	24
1921	3303	13
101	4932	20
266	463	5
121	7869	13
34660	3095	29
169	2153	8
5088	378	7
101	4357	2
36462	3000	16
6858	4483	7
447	9807	5
109	575	10
12	9481	11
481	472	7
7057	6417	10
1467	9639	1
8	1323	13
8116	3046	21
101	967	12
104	2262	0
14	3367	7
14	4164	8
14	8611	19
30362	2518	4
1450	896	18
1604	5596	19
765	5138	2
328	2263	1
2351	7990	16
10561	8829	2
8	8399	10
12	6048	22
15605	6755	9
45387	1865	2
1245	5819	6
